time_iso,offset_s,tag,value_pct
2024-11-07T03:13:53+00:00,-7.0,20-2005PT,50.96
2024-11-07T03:13:54+00:00,-6.0,20-2005PT,50.4
2024-11-07T03:13:55+00:00,-5.0,20-2005PT,49.91
2024-11-07T03:13:56+00:00,-4.0,20-2005PT,49.08
2024-11-07T03:13:57+00:00,-3.0,20-2005PT,49.51
2024-11-07T03:13:58+00:00,-2.0,20-2005PT,49.1
2024-11-07T03:13:59+00:00,-1.0,20-2005PT,49.87
2024-11-07T03:14:00+00:00,0.0,20-2005PT,49.88
2024-11-07T03:14:01+00:00,1.0,20-2005PT,49.28
2024-11-07T03:14:02+00:00,2.0,20-2005PT,48.84
2024-11-07T03:14:03+00:00,3.0,20-2005PT,50.41
2024-11-07T03:14:04+00:00,4.0,20-2005PT,50.95
2024-11-07T03:14:05+00:00,5.0,20-2005PT,49.86
2024-11-07T03:14:06+00:00,6.0,20-2005PT,50.8
2024-11-07T03:14:07+00:00,7.0,20-2005PT,49.42
2024-11-07T03:14:08+00:00,8.0,20-2005PT,51.71
2024-11-07T03:14:09+00:00,9.0,20-2005PT,54.48
2024-11-07T03:14:10+00:00,10.0,20-2005PT,57.84
2024-11-07T03:14:11+00:00,11.0,20-2005PT,59.26
2024-11-07T03:14:12+00:00,12.0,20-2005PT,63.3
2024-11-07T03:14:13+00:00,13.0,20-2005PT,68.03
2024-11-07T03:14:14+00:00,14.0,20-2005PT,71.5
2024-11-07T03:14:15+00:00,15.0,20-2005PT,73.58
2024-11-07T03:14:16+00:00,16.0,20-2005PT,77.23
2024-11-07T03:14:17+00:00,17.0,20-2005PT,79.14
2024-11-07T03:14:18+00:00,18.0,20-2005PT,80.2
2024-11-07T03:14:19+00:00,19.0,20-2005PT,80.8
2024-11-07T03:14:20+00:00,20.0,20-2005PT,82.55
2024-11-07T03:14:21+00:00,21.0,20-2005PT,82.28
2024-11-07T03:14:22+00:00,22.0,20-2005PT,84.81
2024-11-07T03:14:23+00:00,23.0,20-2005PT,84.51
2024-11-07T03:14:24+00:00,24.0,20-2005PT,87.49
2024-11-07T03:14:25+00:00,25.0,20-2005PT,87.59
2024-11-07T03:14:26+00:00,26.0,20-2005PT,88.67
2024-11-07T03:14:27+00:00,27.0,20-2005PT,89.49
2024-11-07T03:14:28+00:00,28.0,20-2005PT,90.61
2024-11-07T03:14:29+00:00,29.0,20-2005PT,90.65
2024-11-07T03:14:30+00:00,30.0,20-2005PT,89.85
2024-11-07T03:14:31+00:00,31.0,20-2005PT,89.26
2024-11-07T03:14:32+00:00,32.0,20-2005PT,89.73
2024-11-07T03:14:33+00:00,33.0,20-2005PT,90.26
2024-11-07T03:14:34+00:00,34.0,20-2005PT,90.23
2024-11-07T03:14:35+00:00,35.0,20-2005PT,89.26
2024-11-07T03:14:36+00:00,36.0,20-2005PT,90.68
2024-11-07T03:14:37+00:00,37.0,20-2005PT,88.92
2024-11-07T03:14:38+00:00,38.0,20-2005PT,89.54
2024-11-07T03:14:39+00:00,39.0,20-2005PT,88.42
2024-11-07T03:14:40+00:00,40.0,20-2005PT,89.37
2024-11-07T03:14:41+00:00,41.0,20-2005PT,90.27
2024-11-07T03:14:42+00:00,42.0,20-2005PT,89.81
2024-11-07T03:14:43+00:00,43.0,20-2005PT,90.48
2024-11-07T03:13:45+00:00,-15.0,20-TT2010,49.19
2024-11-07T03:13:46+00:00,-14.0,20-TT2010,49.91
2024-11-07T03:13:47+00:00,-13.0,20-TT2010,49.07
2024-11-07T03:13:48+00:00,-12.0,20-TT2010,50.39
2024-11-07T03:13:49+00:00,-11.0,20-TT2010,49.89
2024-11-07T03:13:50+00:00,-10.0,20-TT2010,50.9
2024-11-07T03:13:51+00:00,-9.0,20-TT2010,50.19
2024-11-07T03:13:52+00:00,-8.0,20-TT2010,50.45
2024-11-07T03:13:53+00:00,-7.0,20-TT2010,49.69
2024-11-07T03:13:54+00:00,-6.0,20-TT2010,50.67
2024-11-07T03:13:55+00:00,-5.0,20-TT2010,50.91
2024-11-07T03:13:56+00:00,-4.0,20-TT2010,49.48
2024-11-07T03:13:57+00:00,-3.0,20-TT2010,49.24
2024-11-07T03:13:58+00:00,-2.0,20-TT2010,49.09
2024-11-07T03:13:59+00:00,-1.0,20-TT2010,50.34
2024-11-07T03:14:00+00:00,0.0,20-TT2010,51.16
2024-11-07T03:14:01+00:00,1.0,20-TT2010,51.09
2024-11-07T03:14:02+00:00,2.0,20-TT2010,51.15
2024-11-07T03:14:03+00:00,3.0,20-TT2010,49.81
2024-11-07T03:14:04+00:00,4.0,20-TT2010,50.54
2024-11-07T03:14:05+00:00,5.0,20-TT2010,49.08
2024-11-07T03:14:06+00:00,6.0,20-TT2010,51.08
2024-11-07T03:14:07+00:00,7.0,20-TT2010,50.66
2024-11-07T03:14:08+00:00,8.0,20-TT2010,49.68
2024-11-07T03:14:09+00:00,9.0,20-TT2010,50.38
2024-11-07T03:14:10+00:00,10.0,20-TT2010,49.49
2024-11-07T03:14:11+00:00,11.0,20-TT2010,51.36
2024-11-07T03:14:12+00:00,12.0,20-TT2010,50.82
2024-11-07T03:14:13+00:00,13.0,20-TT2010,54.45
2024-11-07T03:14:14+00:00,14.0,20-TT2010,58.04
2024-11-07T03:14:15+00:00,15.0,20-TT2010,61.04
2024-11-07T03:14:16+00:00,16.0,20-TT2010,65.36
2024-11-07T03:14:17+00:00,17.0,20-TT2010,69.84
2024-11-07T03:14:18+00:00,18.0,20-TT2010,74.56
2024-11-07T03:14:19+00:00,19.0,20-TT2010,76.28
2024-11-07T03:14:20+00:00,20.0,20-TT2010,80.46
2024-11-07T03:14:21+00:00,21.0,20-TT2010,81.3
2024-11-07T03:14:22+00:00,22.0,20-TT2010,81.72
2024-11-07T03:14:23+00:00,23.0,20-TT2010,82.41
2024-11-07T03:14:24+00:00,24.0,20-TT2010,83.48
2024-11-07T03:14:25+00:00,25.0,20-TT2010,84.9
2024-11-07T03:14:26+00:00,26.0,20-TT2010,86.27
2024-11-07T03:14:27+00:00,27.0,20-TT2010,86.14
2024-11-07T03:14:28+00:00,28.0,20-TT2010,87.39
2024-11-07T03:14:29+00:00,29.0,20-TT2010,89.68
2024-11-07T03:14:30+00:00,30.0,20-TT2010,89.27
2024-11-07T03:14:31+00:00,31.0,20-TT2010,89.42
2024-11-07T03:14:32+00:00,32.0,20-TT2010,89.01
2024-11-07T03:14:33+00:00,33.0,20-TT2010,89.38
2024-11-07T03:14:34+00:00,34.0,20-TT2010,89.26
2024-11-07T03:14:35+00:00,35.0,20-TT2010,89.15
2024-11-07T03:14:36+00:00,36.0,20-TT2010,89.43
2024-11-07T03:14:37+00:00,37.0,20-TT2010,89.67
2024-11-07T03:14:38+00:00,38.0,20-TT2010,89.29
2024-11-07T03:14:39+00:00,39.0,20-TT2010,88.79
2024-11-07T03:14:40+00:00,40.0,20-TT2010,89.16
2024-11-07T03:14:41+00:00,41.0,20-TT2010,88.83
2024-11-07T03:14:42+00:00,42.0,20-TT2010,90.28
2024-11-07T03:14:43+00:00,43.0,20-TT2010,90.22
2024-11-07T03:13:45+00:00,-15.0,20-2002PT,51.04
2024-11-07T03:13:46+00:00,-14.0,20-2002PT,51.18
2024-11-07T03:13:47+00:00,-13.0,20-2002PT,49.67
2024-11-07T03:13:48+00:00,-12.0,20-2002PT,49.11
2024-11-07T03:13:49+00:00,-11.0,20-2002PT,50.99
2024-11-07T03:13:50+00:00,-10.0,20-2002PT,49.11
2024-11-07T03:13:51+00:00,-9.0,20-2002PT,49.11
2024-11-07T03:13:52+00:00,-8.0,20-2002PT,50.03
2024-11-07T03:13:53+00:00,-7.0,20-2002PT,50.45
2024-11-07T03:13:54+00:00,-6.0,20-2002PT,51.06
2024-11-07T03:13:55+00:00,-5.0,20-2002PT,49.38
2024-11-07T03:13:56+00:00,-4.0,20-2002PT,48.94
2024-11-07T03:13:57+00:00,-3.0,20-2002PT,50.32
2024-11-07T03:13:58+00:00,-2.0,20-2002PT,50.09
2024-11-07T03:13:59+00:00,-1.0,20-2002PT,49.18
2024-11-07T03:14:00+00:00,0.0,20-2002PT,50.77
2024-11-07T03:14:01+00:00,1.0,20-2002PT,49.36
2024-11-07T03:14:02+00:00,2.0,20-2002PT,49.32
2024-11-07T03:14:03+00:00,3.0,20-2002PT,49.93
2024-11-07T03:14:04+00:00,4.0,20-2002PT,48.86
2024-11-07T03:14:05+00:00,5.0,20-2002PT,49.33
2024-11-07T03:14:06+00:00,6.0,20-2002PT,50.5
2024-11-07T03:14:07+00:00,7.0,20-2002PT,50.0
2024-11-07T03:14:08+00:00,8.0,20-2002PT,50.88
2024-11-07T03:14:09+00:00,9.0,20-2002PT,48.81
2024-11-07T03:14:10+00:00,10.0,20-2002PT,49.7
2024-11-07T03:14:11+00:00,11.0,20-2002PT,49.39
2024-11-07T03:14:12+00:00,12.0,20-2002PT,50.52
2024-11-07T03:14:13+00:00,13.0,20-2002PT,51.18
2024-11-07T03:14:14+00:00,14.0,20-2002PT,50.8
2024-11-07T03:14:15+00:00,15.0,20-2002PT,52.78
2024-11-07T03:14:16+00:00,16.0,20-2002PT,57.34
2024-11-07T03:14:17+00:00,17.0,20-2002PT,61.23
2024-11-07T03:14:18+00:00,18.0,20-2002PT,65.44
2024-11-07T03:14:19+00:00,19.0,20-2002PT,67.96
2024-11-07T03:14:20+00:00,20.0,20-2002PT,73.09
2024-11-07T03:14:21+00:00,21.0,20-2002PT,75.67
2024-11-07T03:14:22+00:00,22.0,20-2002PT,76.74
2024-11-07T03:14:23+00:00,23.0,20-2002PT,79.57
2024-11-07T03:14:24+00:00,24.0,20-2002PT,79.67
2024-11-07T03:14:25+00:00,25.0,20-2002PT,81.0
2024-11-07T03:14:26+00:00,26.0,20-2002PT,82.06
2024-11-07T03:14:27+00:00,27.0,20-2002PT,84.65
2024-11-07T03:14:28+00:00,28.0,20-2002PT,83.81
2024-11-07T03:14:29+00:00,29.0,20-2002PT,84.9
2024-11-07T03:14:30+00:00,30.0,20-2002PT,87.13
2024-11-07T03:14:31+00:00,31.0,20-2002PT,89.01
2024-11-07T03:14:32+00:00,32.0,20-2002PT,90.18
2024-11-07T03:14:33+00:00,33.0,20-2002PT,89.2
2024-11-07T03:14:34+00:00,34.0,20-2002PT,88.68
2024-11-07T03:14:35+00:00,35.0,20-2002PT,89.69
2024-11-07T03:14:36+00:00,36.0,20-2002PT,90.44
2024-11-07T03:14:37+00:00,37.0,20-2002PT,88.63
2024-11-07T03:14:38+00:00,38.0,20-2002PT,89.15
2024-11-07T03:14:39+00:00,39.0,20-2002PT,89.8
2024-11-07T03:14:40+00:00,40.0,20-2002PT,88.6
2024-11-07T03:14:41+00:00,41.0,20-2002PT,89.32
2024-11-07T03:14:42+00:00,42.0,20-2002PT,90.35
2024-11-07T03:14:43+00:00,43.0,20-2002PT,90.3
2024-11-07T03:13:45+00:00,-15.0,20-2004PT,49.81
2024-11-07T03:13:46+00:00,-14.0,20-2004PT,51.02
2024-11-07T03:13:47+00:00,-13.0,20-2004PT,50.05
2024-11-07T03:13:48+00:00,-12.0,20-2004PT,50.84
2024-11-07T03:13:49+00:00,-11.0,20-2004PT,49.29
2024-11-07T03:13:50+00:00,-10.0,20-2004PT,49.72
2024-11-07T03:13:51+00:00,-9.0,20-2004PT,49.96
2024-11-07T03:13:52+00:00,-8.0,20-2004PT,49.3
2024-11-07T03:13:53+00:00,-7.0,20-2004PT,49.55
2024-11-07T03:13:54+00:00,-6.0,20-2004PT,49.63
2024-11-07T03:13:55+00:00,-5.0,20-2004PT,50.19
2024-11-07T03:13:56+00:00,-4.0,20-2004PT,50.77
2024-11-07T03:13:57+00:00,-3.0,20-2004PT,50.69
2024-11-07T03:13:58+00:00,-2.0,20-2004PT,49.59
2024-11-07T03:13:59+00:00,-1.0,20-2004PT,48.8
2024-11-07T03:14:00+00:00,0.0,20-2004PT,49.04
2024-11-07T03:14:01+00:00,1.0,20-2004PT,49.35
2024-11-07T03:14:02+00:00,2.0,20-2004PT,50.59
2024-11-07T03:14:03+00:00,3.0,20-2004PT,51.13
2024-11-07T03:14:04+00:00,4.0,20-2004PT,49.13
2024-11-07T03:14:05+00:00,5.0,20-2004PT,51.17
2024-11-07T03:14:06+00:00,6.0,20-2004PT,50.46
2024-11-07T03:14:07+00:00,7.0,20-2004PT,48.98
2024-11-07T03:14:08+00:00,8.0,20-2004PT,50.7
2024-11-07T03:14:09+00:00,9.0,20-2004PT,50.13
2024-11-07T03:14:10+00:00,10.0,20-2004PT,50.25
2024-11-07T03:14:11+00:00,11.0,20-2004PT,48.83
2024-11-07T03:14:12+00:00,12.0,20-2004PT,48.87
2024-11-07T03:14:13+00:00,13.0,20-2004PT,49.5
2024-11-07T03:14:14+00:00,14.0,20-2004PT,49.39
2024-11-07T03:14:15+00:00,15.0,20-2004PT,49.85
2024-11-07T03:14:16+00:00,16.0,20-2004PT,49.74
2024-11-07T03:14:17+00:00,17.0,20-2004PT,50.44
2024-11-07T03:14:18+00:00,18.0,20-2004PT,51.19
2024-11-07T03:14:19+00:00,19.0,20-2004PT,50.68
2024-11-07T03:14:20+00:00,20.0,20-2004PT,52.41
2024-11-07T03:14:21+00:00,21.0,20-2004PT,53.84
2024-11-07T03:14:22+00:00,22.0,20-2004PT,59.18
2024-11-07T03:14:23+00:00,23.0,20-2004PT,64.53
2024-11-07T03:14:24+00:00,24.0,20-2004PT,70.28
2024-11-07T03:14:25+00:00,25.0,20-2004PT,75.26
2024-11-07T03:14:26+00:00,26.0,20-2004PT,78.85
2024-11-07T03:14:27+00:00,27.0,20-2004PT,80.49
2024-11-07T03:14:28+00:00,28.0,20-2004PT,82.4
2024-11-07T03:14:29+00:00,29.0,20-2004PT,83.77
2024-11-07T03:14:30+00:00,30.0,20-2004PT,83.47
2024-11-07T03:14:31+00:00,31.0,20-2004PT,84.55
2024-11-07T03:14:32+00:00,32.0,20-2004PT,85.43
2024-11-07T03:14:33+00:00,33.0,20-2004PT,87.51
2024-11-07T03:14:34+00:00,34.0,20-2004PT,88.18
2024-11-07T03:14:35+00:00,35.0,20-2004PT,90.77
2024-11-07T03:14:36+00:00,36.0,20-2004PT,88.78
2024-11-07T03:14:37+00:00,37.0,20-2004PT,89.6
2024-11-07T03:14:38+00:00,38.0,20-2004PT,90.47
2024-11-07T03:14:39+00:00,39.0,20-2004PT,89.89
2024-11-07T03:14:40+00:00,40.0,20-2004PT,89.97
2024-11-07T03:14:41+00:00,41.0,20-2004PT,88.56
2024-11-07T03:14:42+00:00,42.0,20-2004PT,89.98
2024-11-07T03:14:43+00:00,43.0,20-2004PT,88.56
2024-11-07T03:13:45+00:00,-15.0,20-2003PT,50.48
2024-11-07T03:13:46+00:00,-14.0,20-2003PT,51.06
2024-11-07T03:13:47+00:00,-13.0,20-2003PT,50.21
2024-11-07T03:13:48+00:00,-12.0,20-2003PT,48.85
2024-11-07T03:13:49+00:00,-11.0,20-2003PT,51.04
2024-11-07T03:13:50+00:00,-10.0,20-2003PT,49.91
2024-11-07T03:13:51+00:00,-9.0,20-2003PT,49.64
2024-11-07T03:13:52+00:00,-8.0,20-2003PT,49.77
2024-11-07T03:13:53+00:00,-7.0,20-2003PT,50.45
2024-11-07T03:13:54+00:00,-6.0,20-2003PT,49.52
2024-11-07T03:13:55+00:00,-5.0,20-2003PT,49.62
2024-11-07T03:13:56+00:00,-4.0,20-2003PT,50.01
2024-11-07T03:13:57+00:00,-3.0,20-2003PT,49.66
2024-11-07T03:13:58+00:00,-2.0,20-2003PT,49.37
2024-11-07T03:13:59+00:00,-1.0,20-2003PT,49.47
2024-11-07T03:14:00+00:00,0.0,20-2003PT,50.51
2024-11-07T03:14:01+00:00,1.0,20-2003PT,49.31
2024-11-07T03:14:02+00:00,2.0,20-2003PT,49.43
2024-11-07T03:14:03+00:00,3.0,20-2003PT,49.82
2024-11-07T03:14:04+00:00,4.0,20-2003PT,49.57
2024-11-07T03:14:05+00:00,5.0,20-2003PT,50.68
2024-11-07T03:14:06+00:00,6.0,20-2003PT,50.93
2024-11-07T03:14:07+00:00,7.0,20-2003PT,50.21
2024-11-07T03:14:08+00:00,8.0,20-2003PT,50.67
2024-11-07T03:14:09+00:00,9.0,20-2003PT,50.67
2024-11-07T03:14:10+00:00,10.0,20-2003PT,50.04
2024-11-07T03:14:11+00:00,11.0,20-2003PT,51.18
2024-11-07T03:14:12+00:00,12.0,20-2003PT,49.49
2024-11-07T03:14:13+00:00,13.0,20-2003PT,48.96
2024-11-07T03:14:14+00:00,14.0,20-2003PT,50.41
2024-11-07T03:14:15+00:00,15.0,20-2003PT,49.02
2024-11-07T03:14:16+00:00,16.0,20-2003PT,49.4
2024-11-07T03:14:17+00:00,17.0,20-2003PT,49.84
2024-11-07T03:14:18+00:00,18.0,20-2003PT,49.66
2024-11-07T03:14:19+00:00,19.0,20-2003PT,51.13
2024-11-07T03:14:20+00:00,20.0,20-2003PT,50.28
2024-11-07T03:14:21+00:00,21.0,20-2003PT,50.86
2024-11-07T03:14:22+00:00,22.0,20-2003PT,51.96
2024-11-07T03:14:23+00:00,23.0,20-2003PT,56.92
2024-11-07T03:14:24+00:00,24.0,20-2003PT,59.13
2024-11-07T03:14:25+00:00,25.0,20-2003PT,63.94
2024-11-07T03:14:26+00:00,26.0,20-2003PT,69.29
2024-11-07T03:14:27+00:00,27.0,20-2003PT,73.28
2024-11-07T03:14:28+00:00,28.0,20-2003PT,76.13
2024-11-07T03:14:29+00:00,29.0,20-2003PT,79.31
2024-11-07T03:14:30+00:00,30.0,20-2003PT,79.07
2024-11-07T03:14:31+00:00,31.0,20-2003PT,81.18
2024-11-07T03:14:32+00:00,32.0,20-2003PT,82.67
2024-11-07T03:14:33+00:00,33.0,20-2003PT,83.32
2024-11-07T03:14:34+00:00,34.0,20-2003PT,83.45
2024-11-07T03:14:35+00:00,35.0,20-2003PT,86.32
2024-11-07T03:14:36+00:00,36.0,20-2003PT,86.3
2024-11-07T03:14:37+00:00,37.0,20-2003PT,87.57
2024-11-07T03:14:38+00:00,38.0,20-2003PT,89.15
2024-11-07T03:14:39+00:00,39.0,20-2003PT,89.74
2024-11-07T03:14:40+00:00,40.0,20-2003PT,90.44
2024-11-07T03:14:41+00:00,41.0,20-2003PT,88.53
2024-11-07T03:14:42+00:00,42.0,20-2003PT,90.13
2024-11-07T03:14:43+00:00,43.0,20-2003PT,90.66
2024-11-07T03:13:45+00:00,-15.0,20-PI2019,48.89
2024-11-07T03:13:46+00:00,-14.0,20-PI2019,49.88
2024-11-07T03:13:47+00:00,-13.0,20-PI2019,49.93
2024-11-07T03:13:48+00:00,-12.0,20-PI2019,49.46
2024-11-07T03:13:49+00:00,-11.0,20-PI2019,50.92
2024-11-07T03:13:50+00:00,-10.0,20-PI2019,49.94
2024-11-07T03:13:51+00:00,-9.0,20-PI2019,49.56
2024-11-07T03:13:52+00:00,-8.0,20-PI2019,49.58
2024-11-07T03:13:53+00:00,-7.0,20-PI2019,49.19
2024-11-07T03:13:54+00:00,-6.0,20-PI2019,49.6
2024-11-07T03:13:55+00:00,-5.0,20-PI2019,50.1
2024-11-07T03:13:56+00:00,-4.0,20-PI2019,50.9
2024-11-07T03:13:57+00:00,-3.0,20-PI2019,50.07
2024-11-07T03:13:58+00:00,-2.0,20-PI2019,50.3
2024-11-07T03:13:59+00:00,-1.0,20-PI2019,51.19
2024-11-07T03:14:00+00:00,0.0,20-PI2019,49.83
2024-11-07T03:14:01+00:00,1.0,20-PI2019,49.98
2024-11-07T03:14:02+00:00,2.0,20-PI2019,50.58
2024-11-07T03:14:03+00:00,3.0,20-PI2019,49.72
2024-11-07T03:14:04+00:00,4.0,20-PI2019,50.51
2024-11-07T03:14:05+00:00,5.0,20-PI2019,50.19
2024-11-07T03:14:06+00:00,6.0,20-PI2019,49.95
2024-11-07T03:14:07+00:00,7.0,20-PI2019,50.66
2024-11-07T03:14:08+00:00,8.0,20-PI2019,50.13
2024-11-07T03:14:09+00:00,9.0,20-PI2019,50.41
2024-11-07T03:14:10+00:00,10.0,20-PI2019,50.98
2024-11-07T03:14:11+00:00,11.0,20-PI2019,49.91
2024-11-07T03:14:12+00:00,12.0,20-PI2019,50.56
2024-11-07T03:14:13+00:00,13.0,20-PI2019,49.35
2024-11-07T03:14:14+00:00,14.0,20-PI2019,49.59
2024-11-07T03:14:15+00:00,15.0,20-PI2019,50.13
2024-11-07T03:14:16+00:00,16.0,20-PI2019,51.18
2024-11-07T03:14:17+00:00,17.0,20-PI2019,49.5
2024-11-07T03:14:18+00:00,18.0,20-PI2019,49.24
2024-11-07T03:14:19+00:00,19.0,20-PI2019,50.34
2024-11-07T03:14:20+00:00,20.0,20-PI2019,49.1
2024-11-07T03:14:21+00:00,21.0,20-PI2019,48.96
2024-11-07T03:14:22+00:00,22.0,20-PI2019,48.89
2024-11-07T03:14:23+00:00,23.0,20-PI2019,50.94
2024-11-07T03:14:24+00:00,24.0,20-PI2019,50.65
2024-11-07T03:14:25+00:00,25.0,20-PI2019,50.81
2024-11-07T03:14:26+00:00,26.0,20-PI2019,51.6
2024-11-07T03:14:27+00:00,27.0,20-PI2019,54.58
2024-11-07T03:14:28+00:00,28.0,20-PI2019,59.76
2024-11-07T03:14:29+00:00,29.0,20-PI2019,65.09
2024-11-07T03:14:30+00:00,30.0,20-PI2019,70.46
2024-11-07T03:14:31+00:00,31.0,20-PI2019,75.28
2024-11-07T03:14:32+00:00,32.0,20-PI2019,76.99
2024-11-07T03:14:33+00:00,33.0,20-PI2019,79.82
2024-11-07T03:14:34+00:00,34.0,20-PI2019,81.11
2024-11-07T03:14:35+00:00,35.0,20-PI2019,81.88
2024-11-07T03:14:36+00:00,36.0,20-PI2019,83.83
2024-11-07T03:14:37+00:00,37.0,20-PI2019,85.24
2024-11-07T03:14:38+00:00,38.0,20-PI2019,85.27
2024-11-07T03:14:39+00:00,39.0,20-PI2019,85.67
2024-11-07T03:14:40+00:00,40.0,20-PI2019,89.0
2024-11-07T03:14:41+00:00,41.0,20-PI2019,88.59
2024-11-07T03:14:42+00:00,42.0,20-PI2019,88.87
2024-11-07T03:14:43+00:00,43.0,20-PI2019,88.44
2024-11-07T03:13:45+00:00,-15.0,20-PT2012,49.88
2024-11-07T03:13:46+00:00,-14.0,20-PT2012,48.98
2024-11-07T03:13:47+00:00,-13.0,20-PT2012,49.81
2024-11-07T03:13:48+00:00,-12.0,20-PT2012,49.54
2024-11-07T03:13:49+00:00,-11.0,20-PT2012,50.95
2024-11-07T03:13:50+00:00,-10.0,20-PT2012,50.35
2024-11-07T03:13:51+00:00,-9.0,20-PT2012,49.29
2024-11-07T03:13:52+00:00,-8.0,20-PT2012,50.73
2024-11-07T03:13:53+00:00,-7.0,20-PT2012,51.12
2024-11-07T03:13:54+00:00,-6.0,20-PT2012,49.04
2024-11-07T03:13:55+00:00,-5.0,20-PT2012,50.02
2024-11-07T03:13:56+00:00,-4.0,20-PT2012,50.17
2024-11-07T03:13:57+00:00,-3.0,20-PT2012,50.13
2024-11-07T03:13:58+00:00,-2.0,20-PT2012,50.2
2024-11-07T03:13:59+00:00,-1.0,20-PT2012,49.33
2024-11-07T03:14:00+00:00,0.0,20-PT2012,50.51
2024-11-07T03:14:01+00:00,1.0,20-PT2012,50.66
2024-11-07T03:14:02+00:00,2.0,20-PT2012,48.89
2024-11-07T03:14:03+00:00,3.0,20-PT2012,50.59
2024-11-07T03:14:04+00:00,4.0,20-PT2012,49.58
2024-11-07T03:14:05+00:00,5.0,20-PT2012,49.87
2024-11-07T03:14:06+00:00,6.0,20-PT2012,49.37
2024-11-07T03:14:07+00:00,7.0,20-PT2012,49.85
2024-11-07T03:14:08+00:00,8.0,20-PT2012,50.43
2024-11-07T03:14:09+00:00,9.0,20-PT2012,50.72
2024-11-07T03:14:10+00:00,10.0,20-PT2012,49.63
2024-11-07T03:14:11+00:00,11.0,20-PT2012,49.39
2024-11-07T03:14:12+00:00,12.0,20-PT2012,49.64
2024-11-07T03:14:13+00:00,13.0,20-PT2012,51.1
2024-11-07T03:14:14+00:00,14.0,20-PT2012,50.66
2024-11-07T03:14:15+00:00,15.0,20-PT2012,50.64
2024-11-07T03:14:16+00:00,16.0,20-PT2012,49.21
2024-11-07T03:14:17+00:00,17.0,20-PT2012,49.73
2024-11-07T03:14:18+00:00,18.0,20-PT2012,49.81
2024-11-07T03:14:19+00:00,19.0,20-PT2012,49.66
2024-11-07T03:14:20+00:00,20.0,20-PT2012,50.12
2024-11-07T03:14:21+00:00,21.0,20-PT2012,50.36
2024-11-07T03:14:22+00:00,22.0,20-PT2012,49.52
2024-11-07T03:14:23+00:00,23.0,20-PT2012,50.73
2024-11-07T03:14:24+00:00,24.0,20-PT2012,49.67
2024-11-07T03:14:25+00:00,25.0,20-PT2012,50.81
2024-11-07T03:14:26+00:00,26.0,20-PT2012,49.58
2024-11-07T03:14:27+00:00,27.0,20-PT2012,52.12
2024-11-07T03:14:28+00:00,28.0,20-PT2012,53.66
2024-11-07T03:14:29+00:00,29.0,20-PT2012,57.11
2024-11-07T03:14:30+00:00,30.0,20-PT2012,61.71
2024-11-07T03:14:31+00:00,31.0,20-PT2012,65.97
2024-11-07T03:14:32+00:00,32.0,20-PT2012,69.6
2024-11-07T03:14:33+00:00,33.0,20-PT2012,73.53
2024-11-07T03:14:34+00:00,34.0,20-PT2012,77.13
2024-11-07T03:14:35+00:00,35.0,20-PT2012,79.65
2024-11-07T03:14:36+00:00,36.0,20-PT2012,81.27
2024-11-07T03:14:37+00:00,37.0,20-PT2012,82.86
2024-11-07T03:14:38+00:00,38.0,20-PT2012,81.72
2024-11-07T03:14:39+00:00,39.0,20-PT2012,84.41
2024-11-07T03:14:40+00:00,40.0,20-PT2012,85.39
2024-11-07T03:14:41+00:00,41.0,20-PT2012,86.46
2024-11-07T03:14:42+00:00,42.0,20-PT2012,87.03
2024-11-07T03:14:43+00:00,43.0,20-PT2012,89.78
2024-11-07T03:13:45+00:00,-15.0,20-TI2010,50.38
2024-11-07T03:13:46+00:00,-14.0,20-TI2010,48.81
2024-11-07T03:13:47+00:00,-13.0,20-TI2010,49.11
2024-11-07T03:13:48+00:00,-12.0,20-TI2010,49.03
2024-11-07T03:13:49+00:00,-11.0,20-TI2010,50.28
2024-11-07T03:13:50+00:00,-10.0,20-TI2010,48.84
2024-11-07T03:13:51+00:00,-9.0,20-TI2010,50.1
2024-11-07T03:13:52+00:00,-8.0,20-TI2010,50.83
2024-11-07T03:13:53+00:00,-7.0,20-TI2010,49.14
2024-11-07T03:13:54+00:00,-6.0,20-TI2010,50.85
2024-11-07T03:13:55+00:00,-5.0,20-TI2010,50.34
2024-11-07T03:13:56+00:00,-4.0,20-TI2010,50.83
2024-11-07T03:13:57+00:00,-3.0,20-TI2010,49.62
2024-11-07T03:13:58+00:00,-2.0,20-TI2010,51.0
2024-11-07T03:13:59+00:00,-1.0,20-TI2010,48.94
2024-11-07T03:14:00+00:00,0.0,20-TI2010,50.99
2024-11-07T03:14:01+00:00,1.0,20-TI2010,51.19
2024-11-07T03:14:02+00:00,2.0,20-TI2010,51.04
2024-11-07T03:14:03+00:00,3.0,20-TI2010,49.62
2024-11-07T03:14:04+00:00,4.0,20-TI2010,48.83
2024-11-07T03:14:05+00:00,5.0,20-TI2010,50.47
2024-11-07T03:14:06+00:00,6.0,20-TI2010,50.88
2024-11-07T03:14:07+00:00,7.0,20-TI2010,50.41
2024-11-07T03:14:08+00:00,8.0,20-TI2010,50.89
2024-11-07T03:14:09+00:00,9.0,20-TI2010,50.99
2024-11-07T03:14:10+00:00,10.0,20-TI2010,49.71
2024-11-07T03:14:11+00:00,11.0,20-TI2010,50.34
2024-11-07T03:14:12+00:00,12.0,20-TI2010,49.47
